names,date_x,score,genre,orig_lang,budget_x,country
LEGO Jurassic World: The Indominus Escape,10/03/2016 ,58.0,"Family, Animation, Comedy", English,170800000.0,US
Ghost Town,02/12/2009 ,65.0,"Drama, Comedy, Fantasy", English,20000000.0,AU
War on Everyone,10/07/2016 ,57.0,"Action, Comedy, Mystery", English,187200000.0,GB
Romeo Is Bleeding,02/04/1994 ,62.0,Crime, English,10000000.0,US
Airplane II: The Sequel,04/22/1983 ,61.0,Comedy, English,20846151.6,AU
Bully,06/15/2001 ,67.0,"Crime, Drama", English,2100000.0,US
A History of Violence,02/23/2006 ,72.0,"Drama, Thriller, Crime", English,32000000.0,AU
China Salesman,06/16/2017 ,59.0,"Action, Thriller", Chinese,70520000.0,CN
Lake Placid: The Final Chapter,09/29/2012 ,51.0,"Horror, Science Fiction", English,142800000.0,US
Tommy Boy,06/08/1995 ,68.0,Comedy, English,57368000.0,AU
How the West Was Won,02/20/1963 ,71.0,Western, English,15000000.0,US
Tokyo Story,05/31/1965 ,82.0,Drama, Japanese,135800000.0,AU
Zatoichi,09/02/2004 ,73.0,"Adventure, Drama, Action", Japanese,2500000.0,AU
Bambina,09/17/1974 ,45.0,"Comedy, Drama, Romance", Italian,139500000.0,IT
Walk Hard: The Dewey Cox Story,01/24/2008 ,66.0,"Comedy, Music, Drama", English,35000000.0,AU
Crush,04/09/2013 ,60.0,Thriller, English,82000000.0,US
Scooby-Doo! Meets the Boo Brothers,10/18/1987 ,73.0,"Animation, Adventure, Comedy, Family, TV Movie, Mystery", English,103200000.0,US
Midnight in the Garden of Good and Evil,11/21/1997 ,63.0,"Crime, Drama, Mystery, Thriller", English,35000000.0,US
Taps,12/20/1981 ,68.0,"War, Drama", English,14000000.0,US
Kidnapping Stella,06/29/2019 ,53.0,Thriller, German,117800000.0,DE
The Garden of Sinners: Future Gospel,09/16/2013 ,74.0,"Animation, Science Fiction", Japanese,56300000.0,JP
Eating Out: The Open Weekend,07/12/2012 ,58.0,"Comedy, Romance", English,102000000.0,US
Caddyshack,08/21/1980 ,66.0,Comedy, English,6000000.0,AU
Zombie Apocalypse,10/29/2011 ,54.0,"Action, Horror, Science Fiction", English,159600000.0,US
The Art of Getting By,06/17/2011 ,66.0,"Drama, Romance", English,4000000.0,US
Blown Away,09/09/1994 ,61.0,Action, English,28000000.0,AU
Always Be My Maybe,06/13/2019 ,66.0,"Romance, Comedy", English,66240000.0,AU
Turbo Kid,10/30/2015 ,66.0,"Action, Adventure, Comedy, Science Fiction", English,60000.0,AU
Salmon Fishing in the Yemen,04/05/2012 ,64.0,"Drama, Romance, Comedy", English,3485000.0,AU
Junglee,03/29/2019 ,67.0,"Action, Adventure", Hindi,140800000.0,IN
Saving Mr. Banks,12/26/2013 ,74.0,"Comedy, Drama, History", English,35000000.0,AU
The Killer,07/06/1989 ,77.0,"Action, Crime, Drama, Thriller", Cantonese,40521514.6,HK
Inside Deep Throat,02/11/2005 ,66.0,"History, Documentary", English,2000000.0,US
The Pink Panther Strikes Again,01/02/1977 ,68.0,"Comedy, Crime", English,6000000.0,AU
Belladonna of Sadness,06/30/1973 ,75.0,"Animation, Drama, Fantasy", Japanese,149600000.0,JP
Tornado Valley,01/01/2009 ,67.0,"Action, Adventure, Drama, Thriller", English,96400000.0,US
The Legion,05/08/2020 ,61.0,"Adventure, History, Action", English,127000000.0,US
Brief Encounter,11/24/1945 ,78.0,"Drama, Romance", English,108000000.0,AU
The Protector,02/28/2019 ,69.0,Romance, English,74000000.0,US
Much Ado About Nothing,10/21/1993 ,70.0,"Drama, Comedy, Romance", English,8000000.0,AU
Echoes,01/27/2022 ,64.0,"Thriller, Horror"," Spanish, Castilian",51400000.0,AR
The Portrait of a Lady,12/24/1996 ,60.0,"Drama, Romance", English,2084951.6,US
Zapped!,07/23/1982 ,53.0,Comedy, English,97250080.0,US
Winnetou 1: Apache Gold,12/11/1963 ,68.0,"Western, Adventure", German,137400000.0,DE
Asterix & Obelix: God Save Britannia,11/29/2012 ,51.0,"Family, Adventure, Comedy", French,61000000.0,AU
Batman & Mr. Freeze: SubZero,03/17/1998 ,70.0,"Animation, Action, Crime", English,156000000.0,AU
The Princess Switch 3: Romancing the Star,11/18/2021 ,69.0,"Romance, Comedy", English,143600000.0,AU
Beauty and the Beast,01/01/1952 ,75.0,"Drama, Fantasy, Romance", French,160000000.0,AU
Beauty and the Beast,01/01/1952 ,75.0,"Drama, Fantasy, Romance", French,20000000.0,AU
My Girlfriend's Mother,07/06/2017 ,60.0,"Romance, Drama", Korean,73000000.0,KR
The Bling Ring,08/08/2013 ,54.0,"Drama, Crime", English,15000000.0,AU
Lost and Delirious,01/21/2001 ,69.0,"Drama, Romance", English,108200000.0,US
A Madea Family Funeral,05/21/2019 ,59.0,Comedy, English,21690000.0,AU
Me and Earl and the Dying Girl,09/03/2015 ,76.0,"Drama, Comedy", English,8000000.0,AU
Avatar Spirits,06/22/2010 ,81.0,Documentary, English,172000000.0,US
Inland Empire,11/15/2007 ,71.0,"Fantasy, Mystery, Thriller", English,15000000.0,AU
London,04/20/2006 ,59.0,"Drama, Action, Romance", English,2000000.0,GB
Lord of the Flies,08/13/1963 ,67.0,"Thriller, Adventure, Drama", English,250000.0,US
The Wicked Wife,06/02/2022 ,70.0,"Thriller, Crime, Drama, Mystery", Chinese,105580000.0,CN
The Return of the King,05/11/1980 ,65.0,"Animation, Fantasy, Adventure", English,116936595.0,US
The Emperor of Paris,12/19/2018 ,63.0,"Drama, Crime, Thriller", French,133000000.0,FR
Suffragette,10/30/2015 ,73.0,"Drama, History", English,14000000.0,GB
Battle of the Year,09/25/2013 ,70.0,"Music, Drama", English,20000000.0,AU
The Incredible Hulk Returns,05/22/1988 ,61.0,"Action, Drama, Adventure, TV Movie", English,154800000.0,US
Agora,10/09/2009 ,70.0,"Adventure, Drama, History", English,70000000.0,US
S. Darko,04/28/2009 ,44.0,"Thriller, Crime, Science Fiction, Mystery", English,4000000.0,US
Hotel Transylvania: Puppy!,07/28/2017 ,65.0,"Family, Fantasy, Animation, Comedy", English,105800000.0,US
The Hills Have Eyes Part II,08/02/1985 ,45.0,Horror, English,700000.0,US
The Counterfeiters,03/23/2007 ,73.0,"Drama, War", German,106000000.0,AT
One Fine Day,04/17/1997 ,64.0,"Romance, Comedy", English,41220000.0,AU
Redline,05/27/2010 ,75.0,"Animation, Action, Science Fiction", Japanese,75600000.0,AU
D-Tox,09/20/2002 ,56.0,"Action, Thriller, Horror", English,55000000.0,US
The Great Silence,01/25/1969 ,75.0,"Western, Action", Italian,146000000.0,FR
There's Something About Mario,06/10/2021 ,61.0,Comedy, Portuguese,150600000.0,BR
Two Queens and One Consort,10/01/1981 ,60.0,Drama," Dutch, Flemish",73800000.0,NL
Freaky Friday,08/10/2018 ,55.0,"Family, Fantasy, TV Movie, Comedy", English,26000000.0,US
Save the Last Dance,04/05/2001 ,66.0,"Drama, Family, Romance, Music", English,13000000.0,AU
My Little Pony: Equestria Girls - Legend of Everfree,10/01/2016 ,74.0,"Adventure, Animation, Music, Fantasy, Comedy", English,151000000.0,US
Chain Reaction,01/16/1997 ,57.0,"Science Fiction, Action, Drama, Thriller", English,55000000.0,AU
T2 Trainspotting,02/02/2017 ,70.0,"Drama, Comedy", English,18000000.0,AU
Married to the Mob,08/19/1988 ,59.0,"Comedy, Crime, Romance", English,10000000.0,US
Breathe,12/26/2017 ,75.0,"Drama, Romance", English,669601.4,AU
Stargate: The Ark of Truth,03/11/2008 ,72.0,"Action, Adventure, Science Fiction, TV Movie", English,7000000.0,AU
Happiness,03/25/1999 ,75.0,"Comedy, Drama", English,3000000.0,AU
Lola Índigo: La Niña,05/17/2022 ,72.0,"Documentary, History"," Spanish, Castilian",71000000.0,ES
The Limehouse Golem,10/18/2016 ,62.0,"Horror, Mystery, Thriller", English,9288225.8,AU
Keeping Up with the Joneses,10/20/2016 ,61.0,"Action, Comedy", English,40000000.0,AU
Megan Leavey,04/23/2018 ,73.0,"Drama, War", English,7048000.0,AU
The Last of Us: One Night Live,07/28/2014 ,75.0,Drama, English,127200000.0,US
The Courageous Heart of Irena Sendler,04/19/2009 ,73.0,"Drama, War", English,106000000.0,US
McLintock!,11/13/1963 ,66.0,"Western, Comedy", English,83800000.0,US
The Idiots,07/17/1998 ,65.0,"Drama, Comedy", Danish,2500000.0,DK
Ice Soldiers,12/06/2013 ,54.0,"Action, Science Fiction", English,66600000.0,US
Crime Story,06/24/1993 ,67.0,"Action, Crime", Cantonese,55001500.0,HK
A un paso de mí,09/10/2021 ,71.0,"Adventure, Comedy, Drama"," Spanish, Castilian",88600000.0,ES
Out of the Clear Blue Sky,12/24/2019 ,82.0,"Comedy, Drama, Music"," Spanish, Castilian",144000000.0,MX
Amateur Night,08/12/2016 ,56.0,Comedy, English,88200000.0,US
Adulterers,01/05/2016 ,59.0,"Thriller, Crime, Drama", English,750000.0,US
Just Cause,02/17/1995 ,62.0,"Action, Drama, Mystery, Thriller", English,145400000.0,US
Snow White: The Fairest of Them All,10/28/2001 ,59.0,"Adventure, Family, Fantasy, TV Movie", English,135400000.0,AU
Trail of the Pink Panther,12/17/1982 ,52.0,"Comedy, Crime, Mystery", English,3460000.0,US
Gaslight,02/15/1945 ,75.0,"Thriller, Drama, Mystery, Crime", English,2068000.0,AU
Ocean's Eleven,08/10/1960 ,64.0,"Crime, Comedy, Music", English,85000000.0,US
God's Own Country,09/01/2017 ,78.0,"Romance, Drama", English,26225303.8,GB
Behaving Badly,09/16/2015 ,53.0,Comedy, English,5520017.8,AU
The Girl Who Believes in Miracles,04/02/2021 ,77.0,"Family, Drama", English,90400000.0,US
The Crying Game,03/04/1993 ,69.0,"Crime, Drama, Thriller", English,4000000.0,AU
The Yards,05/03/2001 ,62.0,"Crime, Drama, Thriller", English,20000000.0,AU
Only Lovers Left Alive,04/17/2014 ,73.0,"Drama, Romance", English,7000000.0,AU
Silver Streak,12/03/1976 ,67.0,"Comedy, Crime, Romance, Thriller", English,6500000.0,US
Macross Δ the Movie: Passionate Walküre,02/09/2018 ,58.0,"Animation, Action, Drama, Science Fiction, War, Romance, Music", Japanese,139000000.0,JP
Breakin',01/10/1984 ,68.0,"Music, Comedy, Drama, Romance", English,1200000.0,US
Money Monster,06/02/2016 ,64.0,"Thriller, Drama", English,27000000.0,AU
Captain Underpants: Mega Blissmas,12/04/2020 ,62.0,"Animation, Family, Comedy", English,140140000.0,US
The Last Full Measure,07/31/2020 ,75.0,"War, Drama", English,20000000.0,AU
Beneath,10/08/2013 ,54.0,Horror, English,89.0,US
Spinning Gold,03/31/2023 ,45.0,"Drama, Music", English,27000000.0,US
Class,07/22/1983 ,59.0,"Comedy, Drama", English,7000000.0,US
Johnson Family Vacation,04/07/2004 ,55.0,"Comedy, Family", English,12000000.0,US
I Am Bruce Lee,02/09/2012 ,78.0,Documentary, English,101700000.0,US
Let's Go to Prison,04/04/2007 ,57.0,"Comedy, Crime", English,4000000.0,AU
The Little Mermaid II: Return to the Sea,11/01/2000 ,64.0,"Animation, Adventure, Family, Comedy", English,144000000.0,AU
My Stepmother Is an Alien,12/09/1988 ,57.0,"Comedy, Science Fiction", English,16000000.0,US
Last Man Standing,10/05/1996 ,63.0,"Action, Crime, Drama, Thriller, Mystery", English,67000000.0,AU
Sweat,09/01/2021 ,65.0,"Drama, Thriller", Polish,1619835.0,AU
Rob Roy,04/13/1995 ,67.0,"Adventure, History, Drama, Action, War", English,28000000.0,AU
K: Seven Stories Movie 3 - Side:Green - The Overwritten World,09/01/2018 ,45.0,"Animation, Action, Fantasy", Japanese,134300000.0,JP
Please Don't Save Me,09/10/2020 ,63.0,Drama, Korean,87000000.0,KR
The Invisible Thread,03/04/2022 ,67.0,"Comedy, Drama", Italian,64200000.0,IT
A Lonely Place to Die,09/07/2011 ,62.0,"Adventure, Action, Thriller, Crime", English,4000000.0,GB
The Tournament,05/01/2009 ,59.0,"Horror, Action, Thriller", English,8000000.0,US
Napoleon Dynamite,11/11/2004 ,68.0,Comedy, English,400000.0,AU
Shimmer Lake,06/09/2017 ,58.0,"Thriller, Crime, Drama, Mystery", English,100800000.0,US
Soy Luna: The Last Concert,02/26/2021 ,82.0,"Music, Documentary"," Spanish, Castilian",106800000.0,MX
Grappler Baki: The Ultimate Fighter,08/21/1994 ,66.0,"Animation, Action", Japanese,71600000.0,JP
The Divide,01/20/2012 ,59.0,"Horror, Science Fiction", English,3000000.0,CA
SPL II: A Time for Consequences,07/30/2015 ,68.0,"Action, Crime, Thriller", Cantonese,113000000.0,CN
Raw Deal,06/06/1986 ,58.0,"Action, Crime, Thriller", English,8500000.0,US
Dark Angel,09/28/1990 ,60.0,"Action, Thriller, Science Fiction, Crime, Horror", English,7000000.0,US
Shameless,07/20/2012 ,56.0,"Drama, Romance", Polish,38998000.0,PL
Analyze That,01/16/2003 ,58.0,"Comedy, Crime", English,60000000.0,AU
Sharknado 3: Oh Hell No!,08/31/2015 ,47.0,"Action, TV Movie, Science Fiction, Comedy, Adventure", English,141500000.0,AU
A Star Is Born,10/01/1977 ,60.0,"Drama, Music, Romance", English,6000000.0,AU
Northanger Abbey,10/24/2007 ,69.0,"Romance, Drama, TV Movie", English,162200000.0,AU
Mother's Friend 2,09/13/2018 ,0.0,Romance, Korean,181600000.0,KR
Midnight Party,01/23/1976 ,47.0,"Drama, Comedy, Crime", French,147200000.0,DE
Noise,10/13/2022 ,71.0,Drama," Spanish, Castilian",100000000.0,AR
Genesis: The Creation and the Flood,09/06/1994 ,54.0,"Adventure, Drama, Fantasy", Italian,92800000.0,IT
The Void,10/21/2016 ,59.0,"Mystery, Horror, Science Fiction", English,7001468.0,CA
Windstruck,06/03/2004 ,72.0,"Comedy, Romance, Drama", Korean,1260400.0,KR
Criminal Activities,11/20/2015 ,59.0,"Thriller, Crime, Drama", English,7000000.0,US
Be Cool,03/04/2005 ,54.0,"Comedy, Crime", English,75000000.0,US
The Homesman,11/14/2014 ,66.0,"Western, Drama", English,16000000.0,US
Time Bandits,12/11/1981 ,66.0,"Family, Fantasy, Science Fiction, Adventure, Comedy", English,12000000.0,AU
Black Eagle,05/01/1988 ,50.0,"Action, Drama", English,3000000.0,US
Fireworks,01/24/1998 ,77.0,"Crime, Drama", Japanese,115000000.0,JP
The Peanut Butter Falcon,10/01/2019 ,74.0,"Adventure, Comedy, Drama", English,6200000.0,AU
The Fly II,02/10/1989 ,56.0,"Horror, Science Fiction, Thriller", English,4865000.0,US
Veteran,08/05/2015 ,69.0,"Action, Comedy, Crime", Korean,7528230.0,KR
Locke,06/08/2014 ,69.0,"Drama, Thriller", English,2000000.0,AU
Runaway Train,06/05/1986 ,70.0,"Action, Thriller, Drama, Adventure", English,9000000.0,AU
Be Careful What You Wish For,04/24/2020 ,67.0,Horror," Spanish, Castilian",60800000.0,MX
Due West: Our Sex Journey,09/20/2012 ,56.0,"Comedy, Drama, Romance", Cantonese,115000000.0,AU
The Birth of a Nation,02/08/1915 ,61.0,"Drama, History, War", English,10000000.0,US
The Birth of a Nation,02/08/1915 ,61.0,"Drama, History, War", English,110000.0,US
I'm No Longer Here,10/21/2019 ,78.0,Drama," Spanish, Castilian",849080.0,MX
"Merry Christmas, Drake & Josh",12/05/2008 ,74.0,"Comedy, TV Movie", English,120400000.0,US
Hillbilly Elegy,11/12/2020 ,68.0,Drama, English,45000000.0,AU
American Heist,07/14/2015 ,48.0,Action, English,10000000.0,US
Youthful Older Sister,03/15/2018 ,0.0,Romance, Korean,181600000.0,KR
Blow Out,01/14/1982 ,73.0,"Crime, Drama, Mystery, Thriller", English,18000000.0,AU
The Swarm,08/06/2021 ,58.0,Horror, French,70740000.0,AU
Premonition,01/01/2004 ,61.0,Horror, Japanese,20000000.0,US
Autumn in New York,08/11/2000 ,61.0,"Drama, Romance", English,40000000.0,US
R.L. Stine's Monsterville: The Cabinet of Souls,09/29/2015 ,68.0,"Comedy, Horror", English,4400000.0,US
Anna and the King,12/16/1999 ,68.0,"Drama, Romance, History", English,75000000.0,AU
Chisum,07/29/1970 ,68.0,Western, English,4000000.0,US
99 Moons,05/10/2023 ,0.0,Drama, German,174600000.0,FR
Survive the Night,05/22/2020 ,51.0,"Action, Thriller", English,75650080.0,US
The Siege,03/10/2023 ,50.0,"Action, Thriller", English,70000000.0,US
"Angus, Thongs and Perfect Snogging",07/25/2008 ,64.0,"Comedy, Drama, Family, Romance", English,43160000.0,US
Pinocchio,10/11/2002 ,58.0,"Comedy, Family, Fantasy", Italian,45000000.0,IT
Pinocchio,10/11/2002 ,58.0,"Comedy, Family, Fantasy", Italian,13200000.0,IT
Pinocchio,10/11/2002 ,58.0,"Comedy, Family, Fantasy", Italian,2289247.0,IT
To Catch a Thief,08/03/1955 ,73.0,"Crime, Drama, Mystery, Romance, Thriller", English,2500000.0,US
The Tall Man,07/19/2012 ,60.0,"Horror, Mystery, Thriller", English,18200000.0,CA
The Gruffalo,07/09/2010 ,72.0,"Animation, Family", English,115500000.0,AU
Angel's Egg,12/22/1985 ,78.0,"Animation, Fantasy, Mystery", Japanese,136000000.0,JP
Young Sherlock Holmes,12/19/1985 ,68.0,Adventure, English,18000000.0,AU
The Bar,03/24/2017 ,63.0,"Horror, Thriller, Comedy"," Spanish, Castilian",6045750.0,ES
The Stanford Prison Experiment,07/17/2015 ,69.0,Thriller, English,57600000.0,US
The Prodigy,02/08/2019 ,62.0,"Horror, Thriller", English,6000000.0,CA
Victoria,06/11/2015 ,77.0,"Crime, Thriller, Romance", German,25771333.2,DE
Alvin and the Chipmunks Meet the Wolfman,08/29/2000 ,69.0,"Family, Fantasy, Comedy, Animation, Music", English,129000000.0,US
Bad Santa 2,11/24/2016 ,53.0,"Comedy, Crime, Drama, Mystery", English,26000000.0,AU
Mommy,09/19/2014 ,83.0,Drama, French,4900000.0,CA
Gabriel's Rapture: Part I,11/24/2021 ,80.0,Romance, English,81800000.0,US
Topkapi,09/17/1964 ,66.0,"Adventure, Comedy, Crime", English,137000000.0,US
Cuidado con lo que deseas,11/12/2021 ,46.0,"Family, Fantasy, Comedy"," Spanish, Castilian",111500000.0,ES
After My Death,09/13/2018 ,73.0,"Drama, Mystery", Korean,129400000.0,KR
Sailor Uniform: Lily Lovers,06/24/1983 ,55.0,Drama, Japanese,142000000.0,JP
K: Seven Stories Movie 5 - Memory of Red - Burn,11/03/2018 ,65.0,"Animation, Action, Fantasy", Japanese,141280000.0,JP
Third Person,09/25/2014 ,59.0,"Drama, Romance", English,28000000.0,AU
Burning Bright,08/17/2010 ,63.0,"Drama, Horror, Thriller", English,8250689.0,US
Kaliwaan,04/29/2022 ,58.0,Thriller, Tagalog,97140000.0,PH
The Decameron,08/25/1971 ,70.0,"History, Drama, Comedy", Italian,53380000.0,IT
Kon-Tiki,04/04/2013 ,69.0,"Adventure, History", Norwegian,16600000.0,DK
Holy Smoke,02/18/2000 ,56.0,"Comedy, Drama", English,153000000.0,US
Shadow,10/02/2018 ,68.0,"Action, Drama", Chinese,44005000.0,AU
Chocolate,02/06/2008 ,73.0,"Action, Comedy, Crime", Thai,76400000.0,TH
Salma's Big Wish,10/30/2019 ,68.0,"Animation, Family, Fantasy"," Spanish, Castilian",87000000.0,MX
They're Playing with Fire,07/05/1984 ,55.0,"Crime, Horror, Thriller", English,91800000.0,AU
"Hello, Dolly!",12/12/1969 ,70.0,"Comedy, Romance, Music", English,24000000.0,US
The Double Life of Véronique,05/15/1991 ,75.0,"Drama, Mystery, Fantasy", French,515001.4,FR
The Nutty Professor,06/04/1963 ,66.0,"Comedy, Romance, Science Fiction", English,55000000.0,US
Dead Ringers,09/23/1988 ,72.0,"Thriller, Horror", English,13000000.0,US
Moonstruck,12/16/1987 ,69.0,"Comedy, Drama, Romance", English,15000000.0,US
Fired Up!,04/23/2009 ,61.0,Comedy, English,20000000.0,AU
Bloody Hell,01/14/2021 ,65.0,"Horror, Comedy", English,41724000.0,AU
Bixler High Private Eye,01/21/2019 ,77.0,"Adventure, Family, TV Movie", English,132600000.0,US
Charlton Heston: Radical to Right Wing,02/24/2023 ,90.0,"Documentary, TV Movie", French,264000000.0,FR
Mona Lisa,06/13/1986 ,69.0,"Crime, Drama, Romance, Thriller", English,50498000.2,US
We Own the Night,02/28/2008 ,67.0,"Drama, Crime, Thriller", English,28000000.0,AU
Wounds,01/26/2019 ,40.0,"Horror, Mystery, Thriller", English,101800000.0,US
The Domestics,06/28/2018 ,62.0,"Thriller, Horror", English,110000000.0,US
How I Fell in Love with a Gangster,01/05/2022 ,67.0,"Crime, Drama", Polish,68900000.0,PL
Luis und die Aliens,06/07/2018 ,64.0,"Animation, Family", German,51400000.0,DK
The Survivalist,10/01/2021 ,40.0,"Action, Science Fiction, Thriller", English,101800000.0,US
Nameless Gangster,02/02/2012 ,69.0,"Crime, Thriller", Korean,125000.0,KR
Fame,08/01/1980 ,65.0,"Drama, Music", English,18000000.0,AU
The Return of the Pink Panther,12/04/1975 ,68.0,"Mystery, Comedy, Crime", English,5000000.0,AU
THX 1138,03/11/1971 ,65.0,"Science Fiction, Action, Drama", English,777000.0,AU
Shrek in the Swamp Karaoke Dance Party,11/02/2001 ,63.0,"Animation, Comedy, Music, Family, Romance", English,107000000.0,US
Churchill,09/27/2017 ,62.0,"Drama, History", English,10000000.0,AU
Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,04/17/2010 ,81.0,"Animation, Comedy, Family", Japanese,124000000.0,JP
Crows Explode,04/12/2014 ,62.0,"Action, Drama, Thriller, Crime", Japanese,149200000.0,AU
The Glimmer Man,10/31/1996 ,55.0,"Action, Crime", English,45000000.0,AU
Irrational Man,07/17/2015 ,65.0,"Drama, Comedy, Crime", English,11000000.0,US
